Game,Team,OPS,Temp,Rain,Wind
2021-09-10,MIN,0.56428571,,,
2021-09-10,PIT,0.79861111,,,
2021-09-10,HOU,1.0018856,,,
2021-09-10,CHC,0.43333333,,,
2021-09-10,OAK,0.92954545,,,
2021-09-10,DET,1.07032967,,,
2021-09-11,CHC,0.72432432,,,
2021-09-11,MIN,1.17777778,,,
2021-09-11,NYM,0.96291641,,,
2021-09-11,CLE,0.03571429,,,
2021-09-11,HOU,0.56578947,,,
2021-09-11,ATL,0.66842105,,,
2021-09-11,DET,0.35080645,,,
2021-09-11,STL,1.08467742,,,
2021-09-11,PHI,0.97448166,,,
2021-09-11,SEA,0.67424242,,,
2021-09-11,BAL,0.58753316,,,
2021-09-11,BAL,1.241453,,,
2021-09-11,CHW,0.9020979,,,
2021-09-11,OAK,0.91494436,,,
2021-09-11,LAD,0.58333333,,,
2021-09-11,PIT,0.89166667,,,
2021-09-12,CHC,0.82120582,,,
2021-09-12,NYM,0.97836538,,,
2021-09-12,HOU,0.74820788,,,
2021-09-12,PIT,0.51732378,,,
2021-09-12,SEA,0.61015561,,,
2021-09-12,ATL,0.87678571,,,
2021-09-12,STL,0.36507936,,,
2021-09-12,BAL,0.80375939,,,
2021-09-12,LAD,1.0554177,,,
2021-09-12,CLE,0.29462365,,,
2021-09-12,CHW,0.56034483,,,
2021-09-12,DET,0.81408308,,,
2021-09-12,OAK,0.56021506,,,
2021-09-12,MIN,0.5,,,
2021-09-12,PHI,0.61111111,,,
2021-09-13,TEX,0.57026144,,,
2021-09-13,LAD,0.93966817,,,
2021-09-13,NYM,0.49652778,,,
2021-09-13,SEA,0.74509804,,,
2021-09-13,TOR,1.07738095,,,
2021-09-13,SFG,1.05208333,,,
2021-09-13,WSN,0.13793104,,,
2021-09-13,NYY,0.67777778,,,
2021-09-14,MIN,0.98461538,,,
2021-09-14,BAL,0.53189792,,,
2021-09-14,SFG,0.96515152,,,
2021-09-14,WSN,1.04662841,,,
2021-09-14,MIN,0.38405797,,,
2021-09-14,ATL,0.74661654,,,
2021-09-14,CHW,1.12205882,,,
2021-09-14,PHI,0.66078432,,,
2021-09-14,NYM,0.60389611,,,
2021-09-14,KCR,1.11470007,,,
2021-09-14,DET,0.34121622,,,
2021-09-14,LAD,0.99651264,,,
2021-09-14,TEX,0.91397849,,,
2021-09-14,PIT,0.72794118,,,
2021-09-14,SEA,0.54675716,,,
2021-09-14,TOR,0.27126436,,,
2021-09-15,TEX,0.38205645,,,
2021-09-15,LAD,1.03250774,,,
2021-09-15,PHI,0.94718615,,,
2021-09-15,DET,0.70634038,,,
2021-09-15,MIN,0.41515151,,,
2021-09-15,SFG,1.08088235,,,
2021-09-15,BAL,0.62251082,,,
2021-09-15,WSN,0.93772703,,,
2021-09-15,CHW,0.72689076,,,
2021-09-15,PIT,0.75291375,,,
2021-09-15,ATL,0.69094247,,,
2021-09-15,KCR,1.00297619,,,
2021-09-15,SEA,0.43684211,,,
2021-09-15,NYM,0.85365854,,,
2021-09-15,TOR,0.67272727,,,
2021-09-16,SFG,0.86148649,,,
2021-09-16,TEX,0.51152074,,,
2021-09-16,CHW,0.62745098,,,
2021-09-16,TBR,0.82665424,,,
2021-09-16,PHI,1.15166394,,,
2021-09-16,KCR,0.71578947,,,
2021-09-16,BAL,0.65904366,,,
2021-09-16,PIT,0.44464286,,,
2021-09-17,MIA,0.45588235,,,
2021-09-17,MIL,0.77258065,,,
2021-09-17,CIN,0.57603687,,,
2021-09-17,SFG,0.99647474,,,
2021-09-17,TBR,0.72026578,,,
2021-09-17,KCR,0.7413273,,,
2021-09-17,TOR,0.53333333,,,
2021-09-17,LAA,0.70555556,,,
2021-09-17,NYM,0.63931888,,,
2021-09-17,HOU,0.50806452,,,
2021-09-17,NYY,1.12581699,,,
2021-09-17,BOS,1.01323529,,,
2021-09-17,TEX,0.56862745,,,
2021-09-17,WSN,0.90084836,,,
2021-09-17,STL,0.88095238,,,
2021-09-18,CIN,0.30550285,,,
2021-09-18,BOS,0.99256757,,,
2021-09-18,SFG,0.51731601,,,
2021-09-18,MIA,0.55492424,,,
2021-09-18,NYY,0.82010135,,,
2021-09-18,KCR,0.91758241,,,
2021-09-18,STL,0.58294931,,,
2021-09-18,TBR,0.66807432,,,
2021-09-18,HOU,0.75743243,,,
2021-09-18,MIL,1.01857585,,,
2021-09-18,WSN,0.59553571,,,
2021-09-18,TEX,0.64326376,,,
2021-09-18,NYM,0.58151261,,,
2021-09-18,TOR,0.86140351,,,
2021-09-18,LAA,0.46386555,,,
2021-09-19,SFG,0.31527093,,,
2021-09-19,NYM,0.7030303,,,
2021-09-19,TOR,0.87837838,,,
2021-09-19,HOU,0.97448166,,,
2021-09-19,WSN,0.63636363,,,
2021-09-19,KCR,0.26236559,,,
2021-09-19,TEX,0.50714286,,,
2021-09-19,BOS,0.87626263,,,
2021-09-19,NYY,0.63636363,,,
2021-09-19,MIA,0.72381635,,,
2021-09-19,STL,0.84595959,,,
2021-09-19,LAA,0.38699691,,,
2021-09-19,TBR,0.48160173,,,
2021-09-19,CIN,0.77056277,,,
2021-09-19,MIL,0.65367965,,,
2021-09-20,DET,0.39732143,,,
2021-09-20,TBR,1.01041667,,,
2021-09-20,OAK,0.52367424,,,
2021-09-20,CIN,1.12891986,,,
2021-09-20,PHI,0.28528226,,,
2021-09-20,CLE,0.55494506,,,
2021-09-20,ARI,0.83947584,,,
2021-09-20,CLE,0.625,,,
2021-09-20,NYY,0.72320597,,,
2021-09-20,LAA,0.47926268,,,
2021-09-20,MIA,0.80982906,,,
2021-09-20,MIL,0.44367816,,,
2021-09-21,BOS,0.95902354,,,
2021-09-21,LAA,0.81244882,,,
2021-09-21,MIA,0.5256167,,,
2021-09-21,SDP,1.04318489,,,
2021-09-21,TBR,0.6215307,,,
2021-09-21,COL,0.67715618,,,
2021-09-21,DET,0.98717949,,,
2021-09-21,PHI,0.6965812,,,
2021-09-21,MIL,0.41666667,,,
2021-09-21,CIN,0.73333333,,,
2021-09-21,OAK,0.67424242,,,
2021-09-21,CHC,0.94610389,,,
2021-09-21,CLE,0.63839286,,,
2021-09-21,ARI,0.57432432,,,
2021-09-21,NYY,1.01658986,,,
2021-09-22,CHC,0.52987013,,,
2021-09-22,ARI,0.52462121,,,
2021-09-22,MIA,0.83001422,,,
2021-09-22,LAA,0.62987737,,,
2021-09-22,BOS,1.18175676,,,
2021-09-22,COL,0.95781147,,,
2021-09-22,TBR,0.90988836,,,
2021-09-22,SDP,0.95813397,,,
2021-09-22,PHI,0.78035714,,,
2021-09-22,MIL,0.44657258,,,
2021-09-22,OAK,0.45416667,,,
2021-09-22,NYY,0.88927638,,,
2021-09-23,COL,0.63478819,,,
2021-09-23,BAL,0.75806452,,,
2021-09-23,LAA,0.51633987,,,
2021-09-23,MIL,0.75696594,,,
2021-09-23,CLE,0.88142857,,,
2021-09-23,MIN,1.06293707,,,
2021-09-23,SDP,0.84268126,,,
2021-09-23,PHI,1.10504202,,,
2021-09-23,OAK,0.7625,,,
2021-09-23,CIN,0.63333333,,,
2021-09-23,CLE,0.9137931,,,
2021-09-23,ARI,0.95207373,,,
2021-09-24,LAA,0.78571429,,,
2021-09-24,PHI,0.97448166,,,
2021-09-24,TBR,0.90034844,,,
2021-09-24,MIL,0.96296296,,,
2021-09-24,SDP,0.24137931,,,
2021-09-24,BAL,0.65864661,,,
2021-09-24,CLE,0.46875,,,
2021-09-24,MIN,0.67272727,,,
2021-09-24,OAK,1.01904762,,,
2021-09-24,CHC,0.83653846,,,
2021-09-24,CIN,0.96531166,,,
2021-09-24,COL,0.62348178,,,
2021-09-24,ARI,0.46394687,,,
2021-09-24,CHC,0.78148148,,,
2021-09-24,DET,0.63697318,,,
2021-09-24,BOS,0.66807432,,,
2021-09-25,TBR,0.95321637,,,
2021-09-25,CIN,1.0165426,,,
2021-09-25,CHC,0.96650718,,,
2021-09-25,COL,0.66710526,,,
2021-09-25,BOS,0.65262321,,,
2021-09-25,BAL,0.83982203,,,
2021-09-25,ARI,0.83619983,,,
2021-09-25,CLE,0.73387097,,,
2021-09-25,MIL,0.48717948,,,
2021-09-25,OAK,0.62648557,,,
2021-09-25,LAA,1.09459459,,,
2021-09-25,DET,0.86875,,,
2021-09-25,MIN,0.42063492,,,
2021-09-25,PHI,0.91176471,,,
2021-09-25,SDP,0.85678549,,,
2021-09-26,CHC,0.64022436,,,
2021-09-26,PHI,0.46212121,,,
2021-09-26,ARI,0.47181467,,,
2021-09-26,TBR,0.58333333,,,
2021-09-26,MIN,0.71826371,,,
2021-09-26,BOS,0.65864661,,,
2021-09-26,LAA,0.38181818,,,
2021-09-26,DET,0.4375,,,
2021-09-26,MIL,0.73863636,,,
2021-09-26,OAK,0.65309201,,,
2021-09-26,CIN,1.18969299,,,
2021-09-26,SDP,0.78423773,,,
2021-09-26,CLE,0.69487909,,,
2021-09-26,COL,0.38235294,,,
2021-09-26,BAL,0.66915191,,,
2021-09-27,CIN,1.28844115,,,
2021-09-27,CLE,0.93343653,,,
2021-09-27,SEA,1.01994852,,,
2021-09-27,COL,0.64285715,,,
2021-09-27,DET,0.88131313,,,
2021-09-28,KCR,0.74242424,,,
2021-09-28,BAL,0.69852941,,,
2021-09-28,SEA,0.84712838,,,
2021-09-28,MIN,0.63839286,,,
2021-09-28,CHW,1.20230263,,,
2021-09-28,PIT,0.86111111,,,
2021-09-28,SFG,0.81402439,,,
2021-09-28,ATL,0.37857143,,,
2021-09-28,TEX,0.75852534,,,
2021-09-28,COL,0.95207373,,,
2021-09-28,NYM,0.50806452,,,
2021-09-28,NYM,0.81912442,,,
2021-09-28,STL,1.04044118,,,
2021-09-28,HOU,0.69265233,,,
2021-09-28,TOR,0.35005224,,,
2021-09-28,LAD,0.65128205,,,
2021-09-29,KCR,1.07226108,,,
2021-09-29,PIT,0.61111111,,,
2021-09-29,LAD,1.30128205,,,
2021-09-29,MIN,0.68768473,,,
2021-09-29,CHW,0.71347249,,,
2021-09-29,BAL,0.39522059,,,
2021-09-29,SEA,0.55787477,,,
2021-09-29,ATL,0.82202112,,,
2021-09-29,COL,1.05980066,,,
2021-09-29,SFG,0.60294118,,,
2021-09-29,NYM,0.72727272,,,
2021-09-29,TEX,0.52777778,,,
2021-09-29,HOU,0.25625,,,
2021-09-29,TOR,1,,,
2021-09-29,STL,0.36160714,,,
2021-09-30,TOR,0.67690058,,,
2021-09-30,MIN,0.99011206,,,
2021-09-30,BAL,0.74288425,,,
2021-09-30,ATL,0.79411765,,,
2021-09-30,LAD,1.21517857,,,
2021-09-30,PIT,0.45,,,
2021-09-30,HOU,0.62473119,,,
2021-09-30,SFG,0.79491256,,,
2021-09-30,TEX,0.95486111,,,
2021-09-30,NYM,1.18467742,,,
2021-09-30,KCR,0.63063063,,,
2021-09-30,STL,0.67777777,,,
2021-10-01,PIT,0.93589744,,,
2021-10-01,MIA,0.59553571,,,
2021-10-01,KCR,1.04152047,,,
2021-10-01,SFG,0.61904762,,,
2021-10-01,TOR,0.97837838,,,
2021-10-01,HOU,0.88636364,,,
2021-10-01,ARI,0.82582583,,,
2021-10-01,WSN,0.85156795,,,
2021-10-01,TEX,0.85285286,,,
2021-10-01,STL,0.8126935,,,
2021-10-01,LAD,0.95413596,,,
2021-10-01,CHW,0.99741603,,,
2021-10-01,NYY,0.55555556,,,
2021-10-01,ATL,0.70714286,,,
2021-10-01,SEA,0.56470588,,,
2021-10-02,LAD,0.94819159,,,
2021-10-02,PIT,1.11732186,,,
2021-10-02,CHW,0.73161765,,,
2021-10-02,TOR,1.20512821,,,
2021-10-02,SEA,0.8375,,,
2021-10-02,ARI,1.12520326,,,
2021-10-02,MIA,0.6087963,,,
2021-10-02,KCR,0.38518519,,,
2021-10-02,NYY,0.48125,,,
2021-10-02,SFG,0.42380953,,,
2021-10-02,HOU,1.17251462,,,
2021-10-02,ATL,0.87837838,,,
2021-10-02,TEX,0.92153444,,,
2021-10-02,STL,0.7745098,,,
2021-10-02,WSN,0.56059285,,,
2021-10-03,HOU,1.13461538,,,
2021-10-03,KCR,0.60150376,,,
2021-10-03,PIT,0.67777778,,,
2021-10-03,ATL,0.70411568,,,
2021-10-03,ARI,0.70574162,,,
2021-10-03,LAD,0.92540793,,,
2021-10-03,NYY,0.38148148,,,
2021-10-03,SEA,0.61324787,,,
2021-10-03,WSN,0.69696969,,,
2021-10-03,STL,0.73214286,,,
2021-10-03,TOR,1.1533101,,,
2021-10-03,MIA,0.68125,,,
2021-10-03,TEX,0.28528226,,,
2021-10-03,CHW,0.66873065,,,
2021-10-03,SFG,0.85454545,,,
